"0%","Puzzle ID:Puzzle Name","Author","XP (before v21.0)","XP","Size","Category 1","Category 2","Puzzle type","Added"
"","[#232527:Fluorescent colored patterns 38]","SOP","3048","3048","80x80","Designs","","","1865"
"","[#232341:Pokemon Fusion]","FuryBreaker","3851","3851","80x80","Video","Super","","1866"
"","[#232184:Bear]","Ira","3724","3724","80x80","Animals","Photorealism","","1867"
"","[#232504:Genshin Impact]","lika_ka_13","4397","4030","80x80","Anime","Video","","1868"
"","[#232432:Athamanthia athamantis]","yagr","3284","3284","80x80","Insects","Photorealism","","1869"
"","[#232194:Pigeon]","Oceanofharmony","3400","3400","80x75","Birds","Photorealism","","1870"
"","[#232752:Argynnis paphia]","yagr","3143","2881","80x80","Insects","Photorealism","","1871"
"","[#232733:Pokemon Fusion]","FuryBreaker","4253","4253","80x80","Video","Super","","1872"
"","[#232843:Blue and red pattern 13]","SOP","","3093","80x80","","","","1873"
"","[#232109:Pokemon Fusion]","FuryBreaker","","3176","69x70","","","","1874"
"","[#232862:Pokemon Fusion]","FuryBreaker","3378","3378","80x79","Video","Super","","1875"
"","[#232929:The Minotaur]","Nononoobie","3655","3655","80x80","Unreal","History","","1876"
"","[#232983:Pokemon Fusion]","FuryBreaker","","4280","80x80","","","","1877"
"","[#232904:Sigma Overwatch]","yukiOnna38","3174","3174","80x80","Video","","","1878"
"","[#233085:Pattern]","SOP","3195","3195","80x80","Designs","","","1879"
"","[#232996:Zebra]","Ira","","4294","80x80","Animals","Photorealism","","1880"
"","[#231820:Pokemon Fusion]","FuryBreaker","","3173","80x80","Video","Super","","1881"
"","[#231943:Parnassius phoebus]","yagr","","3448","80x80","Insects","Photorealism","","1882"
"","[#233765:For the honour of Gismund (11.11.2025)]","Effti","","3839","80x80","Games","","","1883"
"","[#233273:Pokemon Fusion]","FuryBreaker","","3286","77x80","Video","Super","None","1884"
"","[#233181:Rhinoceros]","Ira","","3188","80x80","Animals","Photorealism","","1885"
"","[#233721:Bimbo]","meowing","","3012","80x79","People","","","1886"
"","[#233531:Kiss Print]","irazawa","","4079","80x80","People","Photorealism","","1887"
"","[#233276:Pokemon Fusion]","FuryBreaker","","3606","80x80","Video","Super","","1888"
"","[#233790:Peonies]","Ira","","3284","80x80","Flowers","Photorealism","","1889"
"","[#233847:Golden pattern 2]","grace cat","","3262","80x80","Designs","","","1890"
"","[#233812:Golden pattern 1]","grace cat","","3255","80x80","Designs","","","1891"
"","[#233656:MyDesign144]","JACK4L","","3040","80x80","Designs","","","1892"
"","[#233216:Illari Overwatch]","yukiOnna38","","3015","80x80","Video","","","1893"
"","[#233102:Pokemon Fusion]","FuryBreaker","","3261","74x79","Video","Super","","1894"
"","[#234203:MyDesign149]","JACK4L","","3045","80x80","Designs","","","1895"
"","[#232145:Owl]","Ira","","3410","80x80","Birds","Photorealism","","1896"
"","[#234097:African grey parrot]","Ira","","4007","80x80","Birds","Photorealism","","1897"
"","[#233846:Ring-necked Parakeet]","Ira","","3433","80x80","Birds","Photorealism","","1898"
"","[#233603:Pokemon Fusion]","FuryBreaker","","3424","80x80","Video","Super","","1899"
"","[#235029:Dutch Alcon Blue Butterfly]","Nononoobie","","3665","80x80","Insects","","","1900"
"","[#234660:Tyrannosaurus rex]","AFerrari","","3575","80x80","Animals","","","1901"
"","[#234458:Too much apples!!]","not_darkly","","3361","80x80","Plants","","","1902"
"","[#235290:Golden pattern 10 (Christmas series)]","grace cat","","3026","80x80","Designs","Holidays","","1903"
"","[#178219:Taion]","ohihi","","3051","80x80","Anime","Video","","1904"
"","[#231351:Spyro the Dragon]","Oceanofharmony","","3001","70x80","Video","Dragons","","1905"
"","[#235453:Genshin Impact]","lika_ka_13","","3384","80x80","Anime","Video","","1906"
"","[#235449:MyDesign154]","JACK4L","","3389","80x80","Designs","","","1907"
"","[#231432:Pokemon Fusion]","FuryBreaker","","3054","80x75","Video","Super","","1908"
"","[#234798:Golden pattern 8]","grace cat","","3075","80x80","Designs","","","1909"
"","[#235679:MyDesign156]","JACK4L","","3667","80x80","Designs","","","1910"
"","[#235133:Pokemon Fusion]","FuryBreaker","","3495","80x70","Video","Super","","1911"
"","[#235282:Red squares]","RebeccaNonogram","","3049","80x80","Designs","","","1912"
"","[#235137:Pokemon Fusion]","FuryBreaker","","3499","69x80","Video","Super","","1913"
"","[#234945:Deltote bankiana]","Ira","","3264","80x80","Insects","Photorealism","","1914"
"","[#235339:Cockatoo parrot]","Ira","","3121","80x80","Birds","Photorealism","","1915"
"","[#235400:Radujnaia spiral']","fixayn","","4444","80x80","Designs","","","1916"
"","[#235788:MyDesign157]","JACK4L","","3166","80x80","Designs","","","1917"
"","[#235760:Christmas carols]","Xeniya","","3046","80x79","People","Holidays","","1918"
"","[#236137:MyDesign160]","JACK4L","","3307","80x80","Designs","","","1919"
"","[#234190:Lithosia quadra]","Ira","","3063","80x80","Insects","Photorealism","","1920"
"","[#236099:MyDesign159]","JACK4L","","4351","80x80","Designs","","","1921"
"","[#231824:Pokemon Fusion]","FuryBreaker","","3041","69x80","Video","Super","","1922"
"","[#236079:MyDesign158]","JACK4L","","3486","80x80","Designs","","","1923"
"","[#130588:Dance of squares 3]","Psexanutik","","3035","80x80","Designs","","","1924"
"","[#236329:Pokemon Fusion]","FuryBreaker","","3995","80x80","Video","Super","","1925"
"","[#182145:Pattern 340]","Irene 009","","3006","80x80","Designs","","","1926"
"","[#236171:Dinosaur skull]","Nononoobie","","3234","80x80","Animals","History","","1927"
"","[#236031:Pokemon Fusion]","FuryBreaker","","3040","80x70","Video","Super","","1928"
"","[#183100:Animal 20]","WanLing","","3151","80x80","Animals","Designs","","1929"
"","[#236322:Pokemon Fusion]","FuryBreaker","","4310","80x80","Video","Super","","1930"
"","[#236132:sua]","Eren YEGA 104","","3087","80x80","Anime","Music","","1931"
"","[#236965:MyDesign161]","JACK4L","","3248","80x80","Designs","","","1932"
"","[#234588:Counties of Sweden]","Vladimir Grachev","","3012","80x80","Around","Symbols","","1933"
"","[#230042:Cat]","Ki76","","3028","73x80","Cats","Photorealism","","1934"
"","[#229589:645 Lanodurs Therian Forme]","Kawaii Characters","","3048","74x80","Video","Super","","1935"
"","[#235759:Folk art 114: Romania]","aging69","","3056","80x80","Designs","Around","","1936"
"","[#225151:Industrias Sanctus]","GibS_Stitcher","","3107","64x65","Video","Unreal","","1937"
"","[#43474:Left and right leg of the forbidden one]","Jamster","","3159","80x80","Games","","None","1938"
"","[#230915:Nayper]","Nayperlamp","","3176","77x74","Anime","Video","","1939"
"","[#230473:Blue and red pattern 7]","SOP","","3189","80x80","Designs","","","1940"
"","[#231960:Rooster]","Ira","","3204","80x80","Birds","Photorealism","","1941"
"","[#230539:Marine Pit Worm]","GibS_Stitcher","","3298","64x64","Video","Unreal","","1942"
"","[#235609:MyDesign155]","JACK4L","","3310","80x80","Designs","","","1943"
"","[#230298:Accursed Pit Worm]","GibS_Stitcher","","3319","65x65","Video","Unreal","","1944"
"","[#232309:Grin (Of Light)]","Jan Kokto","","3325","80x75","Animals","","","1945"
"","[#230311:MyDesign113]","JACK4L","","3364","80x80","Designs","","","1946"
"","[#230410:Pokemon Fusion]","FuryBreaker","","3373","70x80","Video","Super","","1947"
"","[#233346:MyDesign143]","JACK4L","","3384","80x80","Designs","","","1948"
"","[#228826:Pokemon Fusion]","FuryBreaker","","3407","74x77","Video","Super","","1949"
"","[#234699:Goat]","cosmos55","","3442","80x80","Animals","","","1950"
"","[#235570:Pokemon Fusion]","FuryBreaker","","3526","80x80","Video","Super","","1951"
"","[#236323:Pokemon Fusion]","FuryBreaker","","3655","80x80","Video","Super","","1952"
"","[#236024:Pokemon Fusion]","FuryBreaker","","3817","77x76","Video","Super","","1953"
"","[#237232:MyDesign162]","JACK4L","","3119","80x80","Designs","","","1954"
"","[#237239:MyDesign163]","JACK4L","","3036","80x80","Designs","","","1955"
"","[#236739:Stranger Things]","lika_ka_13","","3089","80x80","People","Photorealism","","1956"
"","[#237326:Colours and shapes]","rhurleyr","","3211","80x80","Designs","","","1957"
"","[#236827:Charlie and Chocolate Factory]","lika_ka_13","","3021","80x80","Movies","People","","1958"
"","[#236792:Charlie and Chocolate Factory]","lika_ka_13","","4115","80x80","","","","1959"
"","[#236409:Lee Know (Stray Kids)]","Kanatoooo","","3404","80x80","","","","1960"
"","[#237246:Marvel Comics]","lika_ka_13","","3367","80x80","","","","1961"
"","[#236826:Charlie and Chocolate Factory]","lika_ka_13","","3170","80x80","","","","1962"
"","[#236469:Seo Changbin (Stray Kids)]","Kanatoooo","","3580","80x80","","","","1963"
"","[#236797:Charlie and Chocolate Factory]","lika_ka_13","","3630","80x80","","","","1964"
"","[#237626:MyDesign164]","JACK4K","","3047","80x80","","","","1965"
"","[#236925:Spirit Phone]","squattypotty","","4145","80x80","","","","1966"
"","[#237254:Deer]","Ira","","3472","80x80","","","","1967"
"","[#237274:Tapes and Knots]","Nononoobie","","3085","80x80","","","","1968"
"","[#237638:MyDesign165]","JACK4L","","3944","80x80","","","","1969"
"","[#237281:complex unclear]","xillya","","4639","80x80","","","","1970"
